t,state,dog_x,dog_y,drone_z,wp_idx,wp_total,vel_x,ang_z,dist_to_wp
227.505,SUCCESS,4.510,4.714,19.001,6,6,0.000,0.000,0.000
227.604,SUCCESS,4.510,4.715,19.001,6,6,0.000,0.000,0.000
227.705,SUCCESS,4.510,4.714,19.001,6,6,0.000,0.000,0.000
227.804,SUCCESS,4.509,4.714,19.001,6,6,0.000,0.000,0.000
227.905,SUCCESS,4.509,4.714,19.001,6,6,0.000,0.000,0.000
228.005,SUCCESS,4.509,4.715,19.001,6,6,0.000,0.000,0.000
228.105,SUCCESS,4.509,4.715,19.001,6,6,0.000,0.000,0.000
228.203,SUCCESS,4.508,4.715,19.001,6,6,0.000,0.000,0.000
228.303,SUCCESS,4.508,4.715,19.001,6,6,0.000,0.000,0.000
228.404,SUCCESS,4.507,4.715,19.001,6,6,0.000,0.000,0.000
228.503,SUCCESS,4.507,4.715,19.001,6,6,0.000,0.000,0.000
228.603,SUCCESS,4.506,4.715,19.001,6,6,0.000,0.000,0.000
228.703,SUCCESS,4.506,4.715,19.001,6,6,0.000,0.000,0.000
228.804,SUCCESS,4.506,4.715,19.001,6,6,0.000,0.000,0.000
228.903,SUCCESS,4.506,4.715,19.001,6,6,0.000,0.000,0.000
229.003,SUCCESS,4.506,4.715,19.001,6,6,0.000,0.000,0.000
229.103,SUCCESS,4.506,4.715,19.001,6,6,0.000,0.000,0.000
229.203,SUCCESS,4.506,4.715,19.001,6,6,0.000,0.000,0.000
229.303,SUCCESS,4.506,4.715,19.001,6,6,0.000,0.000,0.000
229.403,SUCCESS,4.506,4.715,19.001,6,6,0.000,0.000,0.000
229.503,SUCCESS,4.506,4.715,19.001,6,6,0.000,0.000,0.000
229.603,SUCCESS,4.506,4.716,19.001,6,6,0.000,0.000,0.000
229.703,SUCCESS,4.506,4.716,19.001,6,6,0.000,0.000,0.000
229.803,SUCCESS,4.506,4.716,19.001,6,6,0.000,0.000,0.000
229.903,SUCCESS,4.507,4.716,19.001,6,6,0.000,0.000,0.000
230.003,SUCCESS,4.507,4.716,19.001,6,6,0.000,0.000,0.000
230.103,SUCCESS,4.508,4.716,19.001,6,6,0.000,0.000,0.000
230.203,SUCCESS,4.508,4.716,19.001,6,6,0.000,0.000,0.000
230.303,SUCCESS,4.508,4.716,19.001,6,6,0.000,0.000,0.000
230.403,SUCCESS,4.508,4.716,19.001,6,6,0.000,0.000,0.000
230.503,SUCCESS,4.508,4.716,19.001,6,6,0.000,0.000,0.000
230.603,SUCCESS,4.508,4.716,19.001,6,6,0.000,0.000,0.000
230.703,SUCCESS,4.507,4.715,19.001,6,6,0.000,0.000,0.000
230.803,SUCCESS,4.507,4.715,19.001,6,6,0.000,0.000,0.000
230.903,SUCCESS,4.506,4.715,19.001,6,6,0.000,0.000,0.000
231.003,SUCCESS,4.505,4.715,19.001,6,6,0.000,0.000,0.000
231.103,SUCCESS,4.505,4.715,19.001,6,6,0.000,0.000,0.000
231.203,SUCCESS,4.504,4.715,19.001,6,6,0.000,0.000,0.000
231.304,SUCCESS,4.504,4.715,19.001,6,6,0.000,0.000,0.000
231.403,SUCCESS,4.504,4.715,19.001,6,6,0.000,0.000,0.000
231.503,SUCCESS,4.504,4.715,19.001,6,6,0.000,0.000,0.000
231.603,SUCCESS,4.504,4.715,19.001,6,6,0.000,0.000,0.000
231.704,SUCCESS,4.503,4.715,19.001,6,6,0.000,0.000,0.000
231.803,SUCCESS,4.504,4.715,19.001,6,6,0.000,0.000,0.000
231.903,SUCCESS,4.504,4.715,19.001,6,6,0.000,0.000,0.000
232.003,SUCCESS,4.504,4.715,19.001,6,6,0.000,0.000,0.000
232.103,SUCCESS,4.504,4.715,19.001,6,6,0.000,0.000,0.000
232.203,SUCCESS,4.504,4.715,19.001,6,6,0.000,0.000,0.000
232.303,SUCCESS,4.505,4.715,19.001,6,6,0.000,0.000,0.000
232.404,SUCCESS,4.505,4.715,19.001,6,6,0.000,0.000,0.000
232.503,SUCCESS,4.505,4.715,19.001,6,6,0.000,0.000,0.000
232.603,SUCCESS,4.505,4.715,19.001,6,6,0.000,0.000,0.000
232.703,SUCCESS,4.505,4.715,19.001,6,6,0.000,0.000,0.000
232.803,SUCCESS,4.505,4.715,19.001,6,6,0.000,0.000,0.000
232.903,SUCCESS,4.505,4.715,19.001,6,6,0.000,0.000,0.000
233.003,SUCCESS,4.505,4.715,19.001,6,6,0.000,0.000,0.000
233.103,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
233.203,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
233.303,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
233.403,SUCCESS,4.504,4.716,19.001,6,6,0.000,0.000,0.000
233.503,SUCCESS,4.504,4.716,19.001,6,6,0.000,0.000,0.000
233.603,SUCCESS,4.504,4.716,19.001,6,6,0.000,0.000,0.000
233.703,SUCCESS,4.504,4.716,19.001,6,6,0.000,0.000,0.000
233.803,SUCCESS,4.504,4.716,19.001,6,6,0.000,0.000,0.000
233.903,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
234.003,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
234.103,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
234.203,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
234.303,SUCCESS,4.503,4.716,19.001,6,6,0.000,0.000,0.000
234.403,SUCCESS,4.503,4.717,19.001,6,6,0.000,0.000,0.000
234.503,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
234.603,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
234.703,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
234.803,SUCCESS,4.503,4.717,19.001,6,6,0.000,0.000,0.000
234.903,SUCCESS,4.503,4.717,19.001,6,6,0.000,0.000,0.000
235.003,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
235.103,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
235.203,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
235.303,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
235.403,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
235.504,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
235.603,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
235.703,SUCCESS,4.503,4.717,19.001,6,6,0.000,0.000,0.000
235.803,SUCCESS,4.503,4.717,19.001,6,6,0.000,0.000,0.000
235.903,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
236.003,SUCCESS,4.502,4.717,19.001,6,6,0.000,0.000,0.000
236.103,SUCCESS,4.501,4.717,19.001,6,6,0.000,0.000,0.000
236.203,SUCCESS,4.501,4.718,19.001,6,6,0.000,0.000,0.000
236.303,SUCCESS,4.500,4.718,19.001,6,6,0.000,0.000,0.000
236.404,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
236.503,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
236.603,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
236.703,SUCCESS,4.500,4.717,19.001,6,6,0.000,0.000,0.000
236.803,SUCCESS,4.501,4.717,19.001,6,6,0.000,0.000,0.000
236.903,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
237.003,SUCCESS,4.501,4.716,19.001,6,6,0.000,0.000,0.000
237.103,SUCCESS,4.501,4.714,19.001,6,6,0.000,0.000,0.000
237.203,SUCCESS,4.502,4.713,19.001,6,6,0.000,0.000,0.000
237.303,SUCCESS,4.502,4.712,19.001,6,6,0.000,0.000,0.000
237.403,SUCCESS,4.502,4.712,19.001,6,6,0.000,0.000,0.000
237.503,SUCCESS,4.502,4.712,19.001,6,6,0.000,0.000,0.000
237.603,SUCCESS,4.503,4.712,19.001,6,6,0.000,0.000,0.000
237.703,SUCCESS,4.503,4.712,19.001,6,6,0.000,0.000,0.000
237.803,SUCCESS,4.504,4.712,19.001,6,6,0.000,0.000,0.000
237.903,SUCCESS,4.504,4.712,19.001,6,6,0.000,0.000,0.000
238.003,SUCCESS,4.505,4.712,19.001,6,6,0.000,0.000,0.000
238.103,SUCCESS,4.505,4.712,19.001,6,6,0.000,0.000,0.000
238.203,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
238.303,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
238.403,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
238.503,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
238.603,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
238.703,SUCCESS,4.506,4.711,19.001,6,6,0.000,0.000,0.000
238.803,SUCCESS,4.505,4.711,19.001,6,6,0.000,0.000,0.000
238.903,SUCCESS,4.505,4.712,19.001,6,6,0.000,0.000,0.000
239.003,SUCCESS,4.505,4.712,19.001,6,6,0.000,0.000,0.000
239.103,SUCCESS,4.505,4.711,19.001,6,6,0.000,0.000,0.000
239.203,SUCCESS,4.505,4.711,19.001,6,6,0.000,0.000,0.000
239.304,SUCCESS,4.505,4.711,19.001,6,6,0.000,0.000,0.000
239.403,SUCCESS,4.505,4.711,19.001,6,6,0.000,0.000,0.000
239.504,SUCCESS,4.505,4.711,19.001,6,6,0.000,0.000,0.000
239.603,SUCCESS,4.505,4.711,19.001,6,6,0.000,0.000,0.000
239.704,SUCCESS,4.505,4.711,19.001,6,6,0.000,0.000,0.000
239.803,SUCCESS,4.505,4.711,19.001,6,6,0.000,0.000,0.000
239.903,SUCCESS,4.505,4.711,19.001,6,6,0.000,0.000,0.000
240.003,SUCCESS,4.505,4.711,19.001,6,6,0.000,0.000,0.000
240.103,SUCCESS,4.505,4.711,19.001,6,6,0.000,0.000,0.000
240.203,SUCCESS,4.505,4.712,19.001,6,6,0.000,0.000,0.000
240.303,SUCCESS,4.505,4.711,19.001,6,6,0.000,0.000,0.000
240.403,SUCCESS,4.505,4.711,19.001,6,6,0.000,0.000,0.000
240.503,SUCCESS,4.505,4.711,19.001,6,6,0.000,0.000,0.000
240.603,SUCCESS,4.505,4.712,19.001,6,6,0.000,0.000,0.000
240.703,SUCCESS,4.505,4.712,19.001,6,6,0.000,0.000,0.000
240.804,SUCCESS,4.505,4.712,19.001,6,6,0.000,0.000,0.000
240.903,SUCCESS,4.505,4.712,19.001,6,6,0.000,0.000,0.000
241.003,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
241.105,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
241.203,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
241.303,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
241.403,SUCCESS,4.505,4.712,19.001,6,6,0.000,0.000,0.000
241.503,SUCCESS,4.505,4.712,19.001,6,6,0.000,0.000,0.000
241.603,SUCCESS,4.506,4.713,19.001,6,6,0.000,0.000,0.000
241.703,SUCCESS,4.506,4.713,19.001,6,6,0.000,0.000,0.000
241.803,SUCCESS,4.506,4.713,19.001,6,6,0.000,0.000,0.000
241.903,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
242.003,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
242.103,SUCCESS,4.506,4.713,19.001,6,6,0.000,0.000,0.000
242.203,SUCCESS,4.506,4.713,19.001,6,6,0.000,0.000,0.000
242.303,SUCCESS,4.506,4.713,19.001,6,6,0.000,0.000,0.000
242.403,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
242.503,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
242.603,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
242.703,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
242.803,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
242.903,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
243.003,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
243.103,SUCCESS,4.505,4.714,19.001,6,6,0.000,0.000,0.000
243.203,SUCCESS,4.505,4.714,19.001,6,6,0.000,0.000,0.000
243.303,SUCCESS,4.505,4.714,19.001,6,6,0.000,0.000,0.000
243.403,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
243.503,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
243.603,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
243.703,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
243.803,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
243.903,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
244.003,SUCCESS,4.503,4.713,19.001,6,6,0.000,0.000,0.000
244.103,SUCCESS,4.502,4.713,19.001,6,6,0.000,0.000,0.000
244.203,SUCCESS,4.502,4.713,19.001,6,6,0.000,0.000,0.000
244.303,SUCCESS,4.501,4.713,19.001,6,6,0.000,0.000,0.000
244.403,SUCCESS,4.501,4.713,19.001,6,6,0.000,0.000,0.000
244.503,SUCCESS,4.501,4.714,19.001,6,6,0.000,0.000,0.000
244.603,SUCCESS,4.501,4.714,19.001,6,6,0.000,0.000,0.000
244.703,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
244.803,SUCCESS,4.502,4.713,19.001,6,6,0.000,0.000,0.000
244.903,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
245.003,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
245.103,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
245.203,SUCCESS,4.504,4.714,19.001,6,6,0.000,0.000,0.000
245.303,SUCCESS,4.504,4.714,19.001,6,6,0.000,0.000,0.000
245.403,SUCCESS,4.505,4.714,19.001,6,6,0.000,0.000,0.000
245.503,SUCCESS,4.506,4.714,19.001,6,6,0.000,0.000,0.000
245.603,SUCCESS,4.506,4.714,19.001,6,6,0.000,0.000,0.000
245.703,SUCCESS,4.506,4.714,19.001,6,6,0.000,0.000,0.000
245.803,SUCCESS,4.505,4.714,19.001,6,6,0.000,0.000,0.000
245.903,SUCCESS,4.505,4.714,19.001,6,6,0.000,0.000,0.000
246.003,SUCCESS,4.505,4.714,19.001,6,6,0.000,0.000,0.000
246.103,SUCCESS,4.504,4.714,19.001,6,6,0.000,0.000,0.000
246.203,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
246.303,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
246.403,SUCCESS,4.504,4.714,19.001,6,6,0.000,0.000,0.000
246.503,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
246.603,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
246.703,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
246.803,SUCCESS,4.504,4.714,19.001,6,6,0.000,0.000,0.000
246.903,SUCCESS,4.504,4.714,19.001,6,6,0.000,0.000,0.000
247.003,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
247.104,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
247.203,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
247.303,SUCCESS,4.506,4.713,19.001,6,6,0.000,0.000,0.000
247.403,SUCCESS,4.506,4.713,19.001,6,6,0.000,0.000,0.000
247.503,SUCCESS,4.506,4.713,19.001,6,6,0.000,0.000,0.000
247.603,SUCCESS,4.507,4.713,19.001,6,6,0.000,0.000,0.000
247.704,SUCCESS,4.507,4.713,19.001,6,6,0.000,0.000,0.000
247.803,SUCCESS,4.507,4.713,19.001,6,6,0.000,0.000,0.000
247.903,SUCCESS,4.507,4.713,19.001,6,6,0.000,0.000,0.000
248.004,SUCCESS,4.508,4.713,19.001,6,6,0.000,0.000,0.000
248.103,SUCCESS,4.508,4.713,19.001,6,6,0.000,0.000,0.000
248.203,SUCCESS,4.508,4.713,19.001,6,6,0.000,0.000,0.000
248.303,SUCCESS,4.508,4.713,19.001,6,6,0.000,0.000,0.000
248.403,SUCCESS,4.508,4.713,19.001,6,6,0.000,0.000,0.000
248.503,SUCCESS,4.507,4.713,19.001,6,6,0.000,0.000,0.000
248.603,SUCCESS,4.507,4.713,19.001,6,6,0.000,0.000,0.000
248.703,SUCCESS,4.507,4.713,19.001,6,6,0.000,0.000,0.000
248.804,SUCCESS,4.507,4.713,19.001,6,6,0.000,0.000,0.000
248.903,SUCCESS,4.507,4.713,19.001,6,6,0.000,0.000,0.000
249.003,SUCCESS,4.507,4.713,19.001,6,6,0.000,0.000,0.000
249.103,SUCCESS,4.507,4.713,19.001,6,6,0.000,0.000,0.000
249.203,SUCCESS,4.507,4.713,19.001,6,6,0.000,0.000,0.000
249.303,SUCCESS,4.507,4.713,19.001,6,6,0.000,0.000,0.000
249.403,SUCCESS,4.507,4.713,19.001,6,6,0.000,0.000,0.000
249.503,SUCCESS,4.508,4.714,19.001,6,6,0.000,0.000,0.000
249.603,SUCCESS,4.508,4.714,19.001,6,6,0.000,0.000,0.000
249.703,SUCCESS,4.509,4.714,19.001,6,6,0.000,0.000,0.000
249.803,SUCCESS,4.509,4.714,19.001,6,6,0.000,0.000,0.000
249.903,SUCCESS,4.509,4.714,19.001,6,6,0.000,0.000,0.000
250.003,SUCCESS,4.509,4.714,19.001,6,6,0.000,0.000,0.000
250.103,SUCCESS,4.509,4.714,19.001,6,6,0.000,0.000,0.000
250.203,SUCCESS,4.509,4.713,19.001,6,6,0.000,0.000,0.000
250.303,SUCCESS,4.509,4.713,19.001,6,6,0.000,0.000,0.000
250.403,SUCCESS,4.510,4.713,19.001,6,6,0.000,0.000,0.000
250.503,SUCCESS,4.510,4.713,19.001,6,6,0.000,0.000,0.000
250.603,SUCCESS,4.510,4.713,19.001,6,6,0.000,0.000,0.000
250.703,SUCCESS,4.510,4.713,19.001,6,6,0.000,0.000,0.000
250.803,SUCCESS,4.510,4.713,19.001,6,6,0.000,0.000,0.000
250.903,SUCCESS,4.510,4.712,19.001,6,6,0.000,0.000,0.000
251.003,SUCCESS,4.510,4.712,19.001,6,6,0.000,0.000,0.000
251.103,SUCCESS,4.510,4.712,19.001,6,6,0.000,0.000,0.000
251.203,SUCCESS,4.509,4.712,19.001,6,6,0.000,0.000,0.000
251.303,SUCCESS,4.509,4.712,19.001,6,6,0.000,0.000,0.000
251.403,SUCCESS,4.509,4.712,19.001,6,6,0.000,0.000,0.000
251.503,SUCCESS,4.509,4.712,19.001,6,6,0.000,0.000,0.000
251.603,SUCCESS,4.509,4.712,19.001,6,6,0.000,0.000,0.000
251.703,SUCCESS,4.510,4.712,19.001,6,6,0.000,0.000,0.000
251.803,SUCCESS,4.510,4.712,19.001,6,6,0.000,0.000,0.000
251.903,SUCCESS,4.510,4.712,19.001,6,6,0.000,0.000,0.000
252.003,SUCCESS,4.510,4.712,19.001,6,6,0.000,0.000,0.000
252.103,SUCCESS,4.509,4.711,19.001,6,6,0.000,0.000,0.000
252.203,SUCCESS,4.509,4.712,19.001,6,6,0.000,0.000,0.000
252.303,SUCCESS,4.509,4.712,19.001,6,6,0.000,0.000,0.000
252.403,SUCCESS,4.508,4.711,19.001,6,6,0.000,0.000,0.000
252.503,SUCCESS,4.508,4.711,19.001,6,6,0.000,0.000,0.000
252.603,SUCCESS,4.508,4.712,19.001,6,6,0.000,0.000,0.000
252.703,SUCCESS,4.508,4.712,19.001,6,6,0.000,0.000,0.000
252.803,SUCCESS,4.508,4.712,19.001,6,6,0.000,0.000,0.000
252.903,SUCCESS,4.508,4.711,19.001,6,6,0.000,0.000,0.000
253.003,SUCCESS,4.507,4.711,19.001,6,6,0.000,0.000,0.000
253.103,SUCCESS,4.507,4.711,19.001,6,6,0.000,0.000,0.000
253.203,SUCCESS,4.507,4.711,19.001,6,6,0.000,0.000,0.000
253.303,SUCCESS,4.507,4.711,19.001,6,6,0.000,0.000,0.000
253.403,SUCCESS,4.507,4.711,19.001,6,6,0.000,0.000,0.000
253.503,SUCCESS,4.507,4.711,19.001,6,6,0.000,0.000,0.000
253.603,SUCCESS,4.507,4.711,19.001,6,6,0.000,0.000,0.000
253.703,SUCCESS,4.507,4.711,19.001,6,6,0.000,0.000,0.000
253.803,SUCCESS,4.507,4.711,19.001,6,6,0.000,0.000,0.000
253.903,SUCCESS,4.507,4.711,19.001,6,6,0.000,0.000,0.000
254.003,SUCCESS,4.508,4.712,19.001,6,6,0.000,0.000,0.000
254.103,SUCCESS,4.508,4.712,19.001,6,6,0.000,0.000,0.000
254.203,SUCCESS,4.508,4.712,19.001,6,6,0.000,0.000,0.000
254.303,SUCCESS,4.507,4.712,19.001,6,6,0.000,0.000,0.000
254.403,SUCCESS,4.507,4.712,19.001,6,6,0.000,0.000,0.000
254.503,SUCCESS,4.507,4.712,19.001,6,6,0.000,0.000,0.000
254.603,SUCCESS,4.507,4.712,19.001,6,6,0.000,0.000,0.000
254.703,SUCCESS,4.507,4.712,19.001,6,6,0.000,0.000,0.000
254.803,SUCCESS,4.508,4.712,19.001,6,6,0.000,0.000,0.000
254.903,SUCCESS,4.508,4.712,19.001,6,6,0.000,0.000,0.000
255.003,SUCCESS,4.508,4.712,19.001,6,6,0.000,0.000,0.000
255.103,SUCCESS,4.508,4.712,19.001,6,6,0.000,0.000,0.000
255.203,SUCCESS,4.508,4.712,19.001,6,6,0.000,0.000,0.000
255.303,SUCCESS,4.507,4.712,19.001,6,6,0.000,0.000,0.000
255.403,SUCCESS,4.507,4.712,19.001,6,6,0.000,0.000,0.000
255.503,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
255.603,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
255.703,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
255.803,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
255.904,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
256.003,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
256.103,SUCCESS,4.506,4.713,19.001,6,6,0.000,0.000,0.000
256.204,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
256.303,SUCCESS,4.506,4.712,19.001,6,6,0.000,0.000,0.000
256.403,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
256.503,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
256.603,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
256.703,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
256.803,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
256.903,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
257.003,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
257.103,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
257.203,SUCCESS,4.503,4.713,19.001,6,6,0.000,0.000,0.000
257.303,SUCCESS,4.502,4.713,19.001,6,6,0.000,0.000,0.000
257.403,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
257.503,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
257.603,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
257.703,SUCCESS,4.502,4.713,19.001,6,6,0.000,0.000,0.000
257.803,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
257.903,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
258.003,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
258.103,SUCCESS,4.501,4.714,19.001,6,6,0.000,0.000,0.000
258.203,SUCCESS,4.501,4.714,19.001,6,6,0.000,0.000,0.000
258.303,SUCCESS,4.501,4.714,19.001,6,6,0.000,0.000,0.000
258.403,SUCCESS,4.502,4.714,19.001,6,6,0.000,0.000,0.000
258.503,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
258.603,SUCCESS,4.503,4.714,19.001,6,6,0.000,0.000,0.000
258.703,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
258.803,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
258.903,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
259.003,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
259.103,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
259.203,SUCCESS,4.503,4.713,19.001,6,6,0.000,0.000,0.000
259.303,SUCCESS,4.503,4.713,19.001,6,6,0.000,0.000,0.000
259.403,SUCCESS,4.503,4.713,19.001,6,6,0.000,0.000,0.000
259.503,SUCCESS,4.503,4.713,19.001,6,6,0.000,0.000,0.000
259.603,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
259.703,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
259.803,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
259.903,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
260.003,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
260.103,SUCCESS,4.505,4.714,19.001,6,6,0.000,0.000,0.000
260.204,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
260.303,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
260.403,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
260.503,SUCCESS,4.505,4.713,19.001,6,6,0.000,0.000,0.000
260.603,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
260.703,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
260.803,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
260.903,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
261.003,SUCCESS,4.503,4.713,19.001,6,6,0.000,0.000,0.000
261.103,SUCCESS,4.503,4.713,19.001,6,6,0.000,0.000,0.000
261.203,SUCCESS,4.502,4.713,19.001,6,6,0.000,0.000,0.000
261.303,SUCCESS,4.502,4.713,19.001,6,6,0.000,0.000,0.000
261.403,SUCCESS,4.502,4.713,19.001,6,6,0.000,0.000,0.000
261.503,SUCCESS,4.502,4.713,19.001,6,6,0.000,0.000,0.000
261.603,SUCCESS,4.502,4.713,19.001,6,6,0.000,0.000,0.000
261.703,SUCCESS,4.502,4.713,19.001,6,6,0.000,0.000,0.000
261.803,SUCCESS,4.502,4.713,19.001,6,6,0.000,0.000,0.000
261.904,SUCCESS,4.503,4.713,19.001,6,6,0.000,0.000,0.000
262.004,SUCCESS,4.503,4.713,19.001,6,6,0.000,0.000,0.000
262.103,SUCCESS,4.503,4.713,19.001,6,6,0.000,0.000,0.000
262.203,SUCCESS,4.503,4.713,19.001,6,6,0.000,0.000,0.000
262.303,SUCCESS,4.503,4.713,19.001,6,6,0.000,0.000,0.000
262.403,SUCCESS,4.502,4.713,19.001,6,6,0.000,0.000,0.000
262.503,SUCCESS,4.502,4.713,19.001,6,6,0.000,0.000,0.000
262.603,SUCCESS,4.502,4.713,19.001,6,6,0.000,0.000,0.000
262.703,SUCCESS,4.502,4.713,19.001,6,6,0.000,0.000,0.000
262.803,SUCCESS,4.502,4.713,19.001,6,6,0.000,0.000,0.000
262.903,SUCCESS,4.503,4.713,19.001,6,6,0.000,0.000,0.000
263.004,SUCCESS,4.503,4.713,19.001,6,6,0.000,0.000,0.000
263.103,SUCCESS,4.504,4.713,19.001,6,6,0.000,0.000,0.000
